county,rate,num1,num2,num3
Inyo,110.375,30.0725,587.975,55.1875
Calaveras,38.955,10.615,207.5175,19.4775
Lassen,37.5525,10.2325,200.0375,18.775
San Benito,20.1175,5.48,107.165,10.0575
Yuba,18.7575,5.11,99.9275,9.38
San Francisco,16.3525,7.2575,32.0625,5.6825
Marin,8.1625,2.225,43.48,4.08
Orange,7.79,4.785,12.165,1.7525
Kern,7.75,2.935,16.795,3.115
Contra Costa,7.6975,3.225,17.365,2.8725
El Dorado,7.56,2.06,40.2725,3.78
San Bernardino,6.9,3.7575,11.8825,1.8975
Los Angeles,5.955,4.34,7.9775,0.8925
San Mateo,5.395,1.47,18.79,2.695
Ventura,5.2725,1.4325,15.1125,2.6325
Riverside,4.97,2.3675,9.3525,1.6075
California,4.87875,4.11325,5.74575,0.41
Santa Clara,4.7425,2.49,9.71,1.35
San Diego,4.615,2.425,8.025,1.315
Merced,3.975,1.0825,21.1725,1.9875
San Luis Obispo,3.58,0.975,19.075,1.79
Sonoma,3.1625,0.8625,16.85,1.5825
Fresno,2.2725,0.9825,7.6225,0.8025
Stanislaus,2.155,0.5875,11.48,1.0775
San Joaquin,1.665,0.455,8.8775,0.8325
Alameda,0.83,0.225,4.4175,0.415
Sacramento,0.83,0.2275,4.43,0.415
Alpine,0.0,0.0,5269.83,0.0
Amador,0.0,0.0,163.51,0.0
Butte,0.0,0.0,14.0,0.0
Colusa,0.0,0.0,225.76,0.0
Del Norte,0.0,0.0,176.84,0.0
Glenn,0.0,0.0,173.11,0.0
Humboldt,0.0,0.0,29.57,0.0
Imperial,0.0,0.0,24.58,0.0
Kings,0.0,0.0,27.79,0.0
Lake,0.0,0.0,100.46,0.0
Madera,0.0,0.0,28.97,0.0
Mariposa,0.0,0.0,374.51,0.0
Mendocino,0.0,0.0,71.7,0.0
Modoc,0.0,0.0,617.9,0.0
Mono,0.0,0.0,497.82,0.0
Monterey,0.0,0.0,11.11,0.0
Napa,0.0,0.0,39.25,0.0
Nevada,0.0,0.0,62.25,0.0
Placer,0.0,0.0,16.63,0.0
Plumas,0.0,0.0,356.41,0.0
Santa Barbara,0.0,0.0,8.47,0.0
Santa Cruz,0.0,0.0,14.27,0.0
Shasta,0.0,0.0,33.05,0.0
Sierra,0.0,0.0,2395.38,0.0
Siskiyou,0.0,0.0,138.78,0.0
Solano,0.0,0.0,11.22,0.0
Sutter,0.0,0.0,51.36,0.0
Tehama,0.0,0.0,91.99,0.0
Trinity,0.0,0.0,549.76,0.0
Tulare,0.0,0.0,10.25,0.0
Tuolumne,0.0,0.0,122.15,0.0
Yolo,0.0,0.0,10.78,0.0
Unknown,,0.0,,
