county,rate,num1,num2,num3
Modoc,226.245,61.645,1205.2175,113.1225
Trinity,173.01,47.14,921.6325,86.505
Inyo,102.67,27.975,546.93,51.335
Lake,95.5425,26.0325,273.9975,47.7675
Mendocino,77.85,27.41,194.315,33.2275
San Francisco,75.185,57.25,97.0425,9.7925
Kern,66.785,47.12,91.96,10.93
Calaveras,58.3775,15.905,310.98,29.1875
Lassen,56.98,15.525,303.535,28.49
Butte,56.38,28.9875,110.8675,17.06
Ventura,54.81,36.5925,79.0475,10.27
Siskiyou,49.48,13.4825,263.5875,24.74
San Luis Obispo,47.6525,19.4875,97.9125,17.84
Imperial,47.05,15.82,109.36,20.77
Humboldt,45.1075,15.8825,112.5825,19.2475
Stanislaus,41.2825,23.17,68.7225,10.7325
Shasta,41.0425,18.7,98.9675,14.015
Sonoma,40.815,22.1875,69.385,11.09
Yuba,40.0,10.9,139.305,20.0
Orange,37.4625,29.515,46.915,4.3025
Madera,31.1025,11.7775,86.53,12.5175
Tehama,31.0375,8.4575,165.3325,15.5175
San Diego,29.2125,22.4925,37.33,3.655
California,26.9075,24.9425,28.9825,1.01975
San Benito,26.5825,7.2425,141.605,13.29
Solano,26.505,12.41,53.18,8.635
San Joaquin,25.8625,13.6425,44.93,7.3275
Riverside,24.81,17.4375,34.2925,4.1075
San Bernardino,24.1825,16.7375,33.875,4.165
Placer,23.515,8.9,50.95,9.46
Tulare,23.3025,12.77,45.2075,6.2125
Contra Costa,22.1975,13.2125,35.28,5.24
San Mateo,21.99,11.4525,38.3275,6.3025
Santa Barbara,21.96,8.315,47.585,8.835
Nevada,20.665,5.63,110.085,10.3325
Los Angeles,20.5025,17.265,24.1675,1.7175
Sacramento,19.2275,11.7625,29.6775,4.29
Sutter,16.71,4.5525,89.025,8.355
Alameda,14.7875,8.665,23.6225,3.5575
Santa Cruz,12.775,3.48,44.495,6.39
Napa,12.3175,3.355,65.615,6.1575
Merced,11.585,5.0,38.8525,4.095
El Dorado,10.7,2.915,56.9975,5.35
Santa Clara,9.875,5.6975,16.3075,2.49
Marin,6.625,1.805,35.295,3.3125
Fresno,6.47,1.76,16.57,3.24
Alpine,0.0,0.0,7377.76,0.0
Amador,0.0,0.0,180.92,0.0
Colusa,0.0,0.0,290.92,0.0
Del Norte,0.0,0.0,222.22,0.0
Glenn,0.0,0.0,227.01,0.0
Kings,0.0,0.0,39.63,0.0
Mariposa,0.0,0.0,493.83,0.0
Mono,0.0,0.0,399.66,0.0
Monterey,0.0,0.0,12.31,0.0
Plumas,0.0,0.0,436.04,0.0
Sierra,0.0,0.0,2951.1,0.0
Tuolumne,0.0,0.0,134.48,0.0
Yolo,0.0,0.0,28.93,0.0
Unknown,,0.0,,
