county,rate,num1,num2,num3
Inyo,110.375,30.0725,587.975,55.1875
Calaveras,77.91,21.23,271.335,38.955
Sutter,55.6875,25.3725,134.28,19.0175
San Benito,40.235,10.96,140.12,20.115
Ventura,38.65,24.76,58.015,7.97
Lassen,37.5525,10.2325,200.0375,18.775
Yuba,37.5175,16.1975,125.8225,13.265
Tuolumne,33.1125,9.0225,176.395,16.5575
San Francisco,32.7075,18.875,52.955,8.09
Orange,29.0025,22.5075,36.8025,3.5275
San Bernardino,27.6,20.41,36.5375,3.9525
Lake,27.2325,7.42,145.0725,13.6175
Riverside,25.9525,19.22,34.365,3.71
Contra Costa,24.6275,14.7475,39.385,5.82
Kern,24.535,14.885,38.2175,5.575
El Dorado,22.68,8.5875,63.0925,9.125
San Mateo,21.58,9.5775,42.3025,7.4975
Stanislaus,21.5475,10.8875,39.135,6.5325
Los Angeles,20.705,17.58,24.2325,1.66
San Diego,20.3775,15.27,26.645,2.795
California,20.23,18.64,21.9225,0.82725
San Joaquin,19.9925,11.48,33.955,4.97
Santa Clara,18.975,12.2025,28.1875,3.8475
San Luis Obispo,17.9,7.16,40.69,6.855
Nevada,16.875,4.5975,89.8925,8.4375
Tulare,16.6775,7.465,35.1975,5.7625
Marin,16.325,4.45,56.85,8.16
Fresno,15.915,9.7225,25.7775,3.735
Sonoma,15.8125,6.6275,35.6875,5.905
Solano,15.205,7.34,33.53,4.7825
Santa Barbara,9.1875,4.185,22.1525,3.1375
Placer,9.015,3.8925,30.235,3.1875
Shasta,8.96,2.4425,47.73,4.48
Sacramento,8.31,4.255,15.05,2.49
Humboldt,8.0175,2.185,42.705,4.0075
Butte,7.5875,3.275,25.4525,2.6825
Kings,7.5325,2.0525,40.1275,3.765
Alameda,7.46,3.55,14.0425,2.415
Monterey,6.025,1.64,20.98,3.01
Yolo,5.845,2.5225,19.6,2.065
Merced,3.975,1.0825,21.1725,1.9875
Alpine,0.0,0.0,5269.83,0.0
Amador,0.0,0.0,163.51,0.0
Colusa,0.0,0.0,225.76,0.0
Del Norte,0.0,0.0,176.84,0.0
Glenn,0.0,0.0,173.11,0.0
Imperial,0.0,0.0,24.58,0.0
Madera,0.0,0.0,28.97,0.0
Mariposa,0.0,0.0,374.51,0.0
Mendocino,0.0,0.0,71.7,0.0
Modoc,0.0,0.0,617.9,0.0
Mono,0.0,0.0,497.82,0.0
Napa,0.0,0.0,39.25,0.0
Plumas,0.0,0.0,356.41,0.0
Santa Cruz,0.0,0.0,14.27,0.0
Sierra,0.0,0.0,2395.38,0.0
Siskiyou,0.0,0.0,138.78,0.0
Tehama,0.0,0.0,91.99,0.0
Trinity,0.0,0.0,549.76,0.0
Unknown,,0.0,,
