county,rate,num1,num2,num3
Tuolumne,334.325,165.7725,623.4675,104.945
Mariposa,228.05,62.135,794.21,114.025
Modoc,194.175,52.905,1034.3825,97.0875
San Benito,180.26,79.98,353.3675,62.6475
Contra Costa,128.1425,103.6775,156.735,13.1575
Del Norte,127.96,34.865,445.63,63.98
Sutter,119.1,52.845,233.475,41.3925
Butte,113.895,68.58,179.0175,26.3025
Marin,113.5975,66.11,183.39,27.8
San Mateo,100.98,72.93,136.5425,15.535
Mendocino,99.1675,39.655,225.3925,37.9675
Inyo,95.97,26.1475,511.235,47.985
Kern,93.75,71.93,120.1325,11.88
Stanislaus,93.3375,66.7125,127.7025,14.84
Sacramento,93.2875,74.955,114.7625,9.8675
Santa Clara,90.7125,74.2375,109.8225,8.84
Orange,88.5025,76.34,102.075,6.435
Fresno,85.3825,65.6325,109.29,10.76
San Francisco,85.0275,55.7975,124.345,16.545
Humboldt,78.135,38.2,155.3675,24.635
San Joaquin,77.95,56.88,104.55,11.6525
San Diego,77.325,65.9325,90.125,6.0425
El Dorado,76.7625,37.37,143.77,24.445
California,75.3325,72.04,78.735,1.7
Shasta,74.4875,38.2575,141.7025,22.0275
Riverside,73.4875,61.49,87.155,6.3975
Santa Cruz,71.7475,41.15,116.38,17.865
Alameda,71.0175,55.175,90.0525,8.605
Madera,70.96,35.16,136.1,21.6375
Merced,69.5375,41.01,111.76,16.75
Tulare,67.9825,44.055,100.2975,13.565
Los Angeles,67.9,61.8225,74.4225,3.1725
Napa,65.8525,31.075,137.6225,21.95
Yuba,60.915,23.065,169.4525,24.51
Sonoma,59.155,35.2825,93.2875,13.8325
Solano,58.2575,34.435,93.6,13.99
Lake,57.805,15.75,201.31,28.9
San Bernardino,57.68,46.655,70.565,5.9275
Yolo,56.9825,31.88,99.075,14.7625
Lassen,56.9475,15.5175,303.36,28.475
Monterey,56.585,34.345,89.355,13.0275
Ventura,53.125,36.4,75.105,9.3825
Placer,45.42,23.7,80.3625,13.175
San Luis Obispo,41.63,21.74,76.78,11.9
Siskiyou,39.81,10.8475,212.065,19.905
Calaveras,38.9875,10.6225,207.685,19.4925
Nevada,38.55,10.505,134.255,19.275
Kings,37.6775,17.1675,90.8475,12.8675
Santa Barbara,36.0225,19.445,61.3625,9.8575
Imperial,29.535,12.75,71.815,10.44
Alpine,0.0,0.0,5949.81,0.0
Amador,0.0,0.0,210.79,0.0
Colusa,0.0,0.0,233.03,0.0
Glenn,0.0,0.0,181.36,0.0
Mono,0.0,0.0,492.51,0.0
Plumas,0.0,0.0,394.11,0.0
Sierra,0.0,0.0,2712.41,0.0
Tehama,0.0,0.0,91.9,0.0
Trinity,0.0,0.0,590.22,0.0
Unknown,,0.0,,
