county,rate,num1,num2,num3
Modoc,439.56,189.77,1474.165,155.4075
Lake,260.945,120.05,494.72,86.6175
Calaveras,162.405,70.115,394.885,57.42
Siskiyou,161.16,56.745,402.2475,68.78
Glenn,147.3475,55.7925,409.9,59.2875
Yuba,141.615,59.8525,289.3375,52.055
Del Norte,128.45,35.0,447.35,64.225
Butte,128.2225,79.665,196.7675,27.99
Colusa,126.985,34.6,442.235,63.49
El Dorado,124.015,68.6875,207.27,32.695
Yolo,108.27,69.4175,162.475,22.295
Marin,105.1825,61.1525,171.45,26.005
Inyo,102.145,27.83,544.1325,51.0725
Nevada,99.165,41.555,223.79,37.01
Humboldt,88.4,45.4,168.1625,26.145
Sonoma,83.735,54.5425,123.2775,16.57
Ventura,78.2325,57.1575,104.5925,11.6175
Sacramento,75.96,59.465,95.62,8.935
Shasta,75.9175,39.7625,143.7225,22.065
Sutter,75.7375,30.2825,172.1325,28.9925
San Luis Obispo,74.145,47.47,115.9375,15.3525
Contra Costa,73.185,54.8525,95.6925,10.0375
San Francisco,71.14,44.7375,107.5575,15.085
Tulare,70.2525,46.3025,102.55,13.57
San Joaquin,68.695,48.685,94.2125,11.105
Santa Clara,68.325,54.06,85.2175,7.7075
San Mateo,66.435,44.3375,96.1275,12.5
Stanislaus,66.25,43.99,96.3925,12.6275
Monterey,65.7375,40.4575,101.2425,14.545
San Diego,64.4425,54.035,76.275,5.545
Orange,64.115,53.7675,75.8925,5.515
Santa Barbara,63.7475,40.4775,95.59,13.2625
Santa Cruz,63.03,36.1725,104.2275,15.98
Fresno,62.395,45.66,83.3475,9.225
Kern,62.1525,44.6575,84.26,9.68
Alameda,61.575,46.8875,79.4725,8.0175
Amador,59.9525,16.335,319.37,29.975
Riverside,56.7475,46.2575,68.92,5.63
San Bernardino,56.27,45.2625,69.15,5.925
Los Angeles,50.525,45.235,56.265,2.7725
Tehama,50.265,13.695,175.05,25.13
Kings,47.8875,24.5075,104.4025,14.3675
Placer,45.3325,24.08,79.825,12.9375
Napa,44.3775,20.22,107.0,15.155
Imperial,44.085,16.695,95.535,17.74
Solano,40.6375,22.7375,70.655,10.53
Mendocino,39.03,10.635,135.93,19.515
Tuolumne,38.865,10.59,207.0375,19.4325
Merced,34.9075,15.4875,68.4275,12.13
Madera,26.685,7.2675,76.5275,13.3425
Alpine,0.0,0.0,5505.79,0.0
Lassen,0.0,0.0,217.38,0.0
Mariposa,0.0,0.0,454.86,0.0
Mono,0.0,0.0,477.22,0.0
Plumas,0.0,0.0,392.85,0.0
San Benito,0.0,0.0,82.49,0.0
Sierra,0.0,0.0,3048.66,0.0
Trinity,0.0,0.0,625.23,0.0
