county,rate,num1,num2,num3
Lake,4.675,2.415,12.48,1.35
Lassen,3.1525,0.8575,16.7925,1.575
Mendocino,2.28,0.985,7.6525,0.8075
Calaveras,2.2425,0.6125,11.955,1.1225
Humboldt,2.2275,0.6075,6.385,1.11
Madera,1.295,0.355,4.51,0.645
Sutter,1.045,0.285,5.5725,0.5225
Sonoma,1.0,0.4,2.2725,0.385
San Francisco,0.705,0.27,1.525,0.28
San Diego,0.55,0.3275,0.87,0.13
Ventura,0.47,0.13,1.21,0.24
Butte,0.4475,0.1225,2.38,0.2225
Orange,0.445,0.2475,0.745,0.1175
Merced,0.375,0.1025,2.005,0.1875
Santa Cruz,0.3675,0.1,1.9625,0.185
Riverside,0.3425,0.18,0.6525,0.1
San Bernardino,0.285,0.11,0.615,0.1075
San Joaquin,0.28,0.075,0.975,0.14
Sacramento,0.27,0.07,0.69,0.14
Contra Costa,0.18,0.0775,0.6025,0.0625
Los Angeles,0.15,0.0825,0.2475,0.035
Kern,0.115,0.03,0.6075,0.0575
Santa Clara,0.105,0.03,0.365,0.055
Alameda,0.0625,0.0175,0.33,0.03
Alpine,0.0,0.0,333.23,0.0
Amador,0.0,0.0,10.04,0.0
Colusa,0.0,0.0,17.28,0.0
Del Norte,0.0,0.0,13.57,0.0
El Dorado,0.0,0.0,2.02,0.0
Fresno,0.0,0.0,0.38,0.0
Glenn,0.0,0.0,13.16,0.0
Imperial,0.0,0.0,2.06,0.0
Inyo,0.0,0.0,20.05,0.0
Kings,0.0,0.0,2.46,0.0
Marin,0.0,0.0,1.42,0.0
Mariposa,0.0,0.0,20.92,0.0
Modoc,0.0,0.0,40.92,0.0
Mono,0.0,0.0,26.24,0.0
Monterey,0.0,0.0,0.86,0.0
Napa,0.0,0.0,2.61,0.0
Nevada,0.0,0.0,3.74,0.0
Placer,0.0,0.0,0.99,0.0
Plumas,0.0,0.0,19.86,0.0
San Benito,0.0,0.0,6.33,0.0
San Luis Obispo,0.0,0.0,1.32,0.0
San Mateo,0.0,0.0,0.49,0.0
Santa Barbara,0.0,0.0,0.84,0.0
Shasta,0.0,0.0,2.05,0.0
Sierra,0.0,0.0,123.83,0.0
Siskiyou,0.0,0.0,8.49,0.0
Solano,0.0,0.0,0.86,0.0
Stanislaus,0.0,0.0,0.69,0.0
Tehama,0.0,0.0,5.86,0.0
Trinity,0.0,0.0,28.1,0.0
Tulare,0.0,0.0,0.81,0.0
Tuolumne,0.0,0.0,6.85,0.0
Yolo,0.0,0.0,1.76,0.0
Yuba,0.0,0.0,4.99,0.0
