county,rate,num1,num2,num3
Modoc,32.145,8.76,92.1875,16.0725
Plumas,25.8725,10.84,58.3825,9.655
Lake,23.45,13.485,38.345,5.8725
Humboldt,16.335,10.4,24.5725,3.4
Amador,16.1725,7.24,34.135,5.5875
Lassen,14.85,5.94,33.745,5.685
Shasta,13.45,8.63,20.0025,2.745
Calaveras,13.4075,6.0025,28.295,4.6325
Madera,11.8325,7.3275,18.41,2.6275
Siskiyou,11.325,5.465,24.9775,3.565
Tuolumne,11.085,4.9625,23.395,3.83
Ventura,10.8925,8.775,13.3675,1.14
Santa Cruz,9.75,6.58,14.0975,1.805
San Diego,8.29,7.325,9.3475,0.5075
Trinity,7.4025,2.0175,39.4375,3.7025
Butte,7.2325,4.225,11.6625,1.7625
San Francisco,6.99,5.37,8.9775,0.885
Orange,6.9275,6.0325,7.9175,0.4725
San Luis Obispo,6.555,3.89,10.355,1.545
Nevada,6.105,3.155,12.54,1.76
Monterey,5.86,3.8375,8.61,1.15
San Joaquin,5.7,4.1575,7.6875,0.86
Mariposa,5.6,1.525,29.835,2.8
Marin,5.4675,3.05,9.1225,1.4275
Riverside,5.2925,4.3925,6.3225,0.48
Sutter,5.2925,2.1175,12.025,2.025
San Benito,5.2725,1.9975,14.6675,2.1225
Kern,5.2525,3.89,6.9775,0.7525
Sonoma,5.0975,3.4125,7.415,0.96
Tehama,4.745,2.4525,12.6625,1.37
Colusa,4.68,1.275,24.9275,2.34
California,4.4975,4.2875,4.7175,0.1075
Fresno,4.4325,3.205,5.9825,0.6775
Sacramento,4.415,3.4075,5.635,0.55
Kings,3.97,1.5,8.6,1.595
Yolo,3.9,1.7275,7.6475,1.3575
Contra Costa,3.8925,2.825,5.2425,0.59
Del Norte,3.545,0.965,18.89,1.7725
Santa Barbara,3.25,1.8725,5.365,0.82
Merced,3.0575,1.3575,5.99,1.06
Imperial,2.815,1.1775,6.3575,1.0525
El Dorado,2.7725,0.9275,6.435,1.225
San Bernardino,2.7425,2.0775,3.5475,0.3575
Stanislaus,2.4875,1.3375,4.2475,0.685
Santa Clara,2.4425,1.79,3.2625,0.36
San Mateo,2.43,1.45,3.8325,0.5675
Los Angeles,2.38,2.085,2.7,0.155
Mendocino,2.285,0.9875,7.66,0.8075
Placer,2.215,1.01,4.32,0.755
Alameda,2.12,1.4725,2.965,0.3625
Tulare,1.995,0.99,3.72,0.625
Napa,0.72,0.195,3.83,0.36
Solano,0.7125,0.27,1.9875,0.2875
Alpine,0.0,0.0,327.61,0.0
Glenn,0.0,0.0,13.2,0.0
Inyo,0.0,0.0,20.04,0.0
Mono,0.0,0.0,25.76,0.0
Sierra,0.0,0.0,119.96,0.0
Yuba,0.0,0.0,5.06,0.0
Unknown,,0.0,,
